"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,75600,"uV"

"time","value"
11.3945,20.0580
11.3950,20.0580
11.3955,17.3113
11.3960,16.0905
11.3965,17.0061
11.3970,16.7009
11.3975,16.0905
11.3980,17.3113
11.3985,18.8373
11.3990,15.4801
11.3995,9.3762
11.4000,8.1554
11.4005,11.2074
11.4010,11.2074
11.4015,6.0191
11.4020,3.2723
11.4025,6.9347
11.4030,9.9866
11.4035,7.8503
11.4040,3.2723
11.4045,1.4412
11.4050,0.8308
11.4055,-1.0004
11.4060,-1.3056
11.4065,1.7464
11.4070,4.4931
11.4075,3.8827
11.4080,2.6619
11.4085,4.7983
11.4090,6.6295
11.4095,6.0191
11.4100,6.0191
11.4105,9.3762
11.4110,12.7334
11.4115,12.1230
11.4120,10.5970
11.4125,11.2074
11.4130,12.4282
11.4135,11.2074
11.4140,10.9022
11.4145,13.0386
11.4150,14.5645
11.4155,11.5126
11.4160,6.9347
11.4165,5.4087
11.4170,4.1879
11.4175,1.1360
11.4180,-0.6952
11.4185,0.5256
11.4190,1.4412
11.4195,-1.9160
11.4200,-6.4939
11.4205,-7.4095
11.4210,-7.4095
11.4215,-9.5458
11.4220,-10.7666
11.4225,-8.0199
11.4230,-4.3575
11.4235,-5.8835
11.4240,-10.1562
11.4245,-11.6822
11.4250,-11.0718
11.4255,-11.6822
11.4260,-11.6822
11.4265,-9.2406
11.4270,-6.4939
11.4275,-7.1043
11.4280,-8.9354
11.4285,-8.0199
11.4290,-6.1887
11.4295,-6.4939
11.4300,-7.1043
11.4305,-6.4939
11.4310,-6.7991
11.4315,-11.0718
11.4320,-15.3445
11.4325,-16.5653
11.4330,-17.1757
11.4335,-20.8380
11.4340,-23.5848
11.4345,-22.9744
11.4350,-23.5848
11.4355,-28.4679
11.4360,-33.3510
11.4365,-33.6562
11.4370,-34.2666
11.4375,-37.6237
11.4380,-39.1497
11.4385,-35.4874
11.4390,-33.6562
11.4395,-38.2341
11.4400,-41.8964
11.4405,-39.7601
11.4410,-37.9289
11.4415,-40.3705
11.4420,-39.7601
11.4425,-31.8250
11.4430,-27.5523
11.4435,-33.0458
11.4440,-35.7925
11.4445,-24.1952
11.4450,-10.1562
11.4455,-12.5978
11.4460,-26.9419
11.4465,-33.9614
11.4470,-29.3835
11.4475,-26.0263
11.4480,-30.6042
11.4485,-33.9614
11.4490,-32.7406
11.4495,-31.5198
11.4500,-33.3510
11.4505,-33.3510
11.4510,-31.8250
11.4515,-33.6562
11.4520,-38.2341
11.4525,-40.3705
11.4530,-38.8445
11.4535,-38.5393
11.4540,-39.1497
11.4545,-37.6237
11.4550,-35.7925
11.4555,-37.0133
11.4560,-39.7601
11.4565,-39.1497
11.4570,-35.7925
11.4575,-33.6562
11.4580,-32.4354
11.4585,-29.3835
11.4590,-26.0263
11.4595,-26.0263
11.4600,-27.5523
11.4605,-26.3315
11.4610,-22.3640
11.4615,-19.0069
11.4620,-16.8705
11.4625,-13.5134
11.4630,-10.1562
11.4635,-9.2406
11.4640,-10.7666
11.4645,-12.9030
11.4650,-14.4289
11.4655,-14.4289
11.4660,-12.9030
11.4665,-11.6822
11.4670,-13.2082
11.4675,-16.2601
11.4680,-18.0913
11.4685,-18.0913
11.4690,-19.6172
11.4695,-22.0588
11.4700,-21.4484
11.4705,-18.3965
11.4710,-17.7861
11.4715,-20.2276
11.4720,-21.7536
11.4725,-19.9224
11.4730,-18.3965
11.4735,-17.7861
11.4740,-14.4289
11.4745,-8.3251
11.4750,-4.6627
11.4755,-5.5783
11.4760,-6.4939
11.4765,-3.7471
11.4770,-0.0848
11.4775,2.3568
11.4780,6.0191
11.4785,11.8178
11.4790,15.7853
11.4795,16.3957
11.4800,16.7009
11.4805,18.8373
11.4810,20.6684
11.4815,21.2788
11.4820,23.7204
11.4825,27.6879
11.4830,29.5191
11.4835,27.0775
11.4840,24.0256
11.4845,22.1944
11.4850,20.6684
11.4855,19.7528
11.4860,21.2788
11.4865,24.3308
11.4870,24.6359
11.4875,21.5840
11.4880,18.8373
11.4885,17.9217
11.4890,17.0061
11.4895,16.7009
11.4900,18.5321
11.4905,20.9736
11.4910,20.6684
11.4915,17.6165
11.4920,16.0905
11.4925,16.3957
11.4930,15.7853
11.4935,15.4801
11.4940,17.6165
11.4945,20.6684
11.4950,20.6684
11.4955,18.2269
11.4960,17.0061
11.4965,17.6165
11.4970,17.0061
11.4975,16.0905
11.4980,17.0061
11.4985,18.8373
11.4990,18.2269
11.4995,15.1749
11.5000,12.7334
11.5005,11.5126
11.5010,9.9866
11.5015,9.9866
11.5020,13.3438
11.5025,16.7009
11.5030,17.6165
11.5035,17.3113
11.5040,18.2269
11.5045,19.7528
11.5050,21.2788
11.5055,25.8567
11.5060,32.8762
11.5065,37.4541
11.5070,38.9801
11.5075,43.5580
11.5080,51.1879
11.5085,54.2398
11.5090,53.3242
11.5095,60.3437
11.5100,78.9605
11.5105,92.9995
11.5110,88.7268
11.5115,77.1294
11.5120,76.8242
11.5125,86.8956
11.5130,92.3891
11.5135,92.0839
11.5140,95.1359
11.5145,102.4605
11.5150,104.2917
11.5155,99.7138
11.5160,96.6618
11.5165,98.4930
11.5170,98.7982
11.5175,96.6618
11.5180,96.9670
11.5185,99.7138
11.5190,98.7982
11.5195,93.9151
11.5200,91.1683
11.5205,91.7787
11.5210,90.8631
11.5215,88.1164
11.5220,88.4216
11.5225,91.1683
11.5230,91.1683
11.5235,86.5904
11.5240,81.4021
11.5245,78.9605
11.5250,77.1294
11.5255,75.6034
11.5260,75.9086
11.5265,76.5190
11.5270,74.6878
11.5275,71.6359
11.5280,70.1099
11.5285,69.1943
11.5290,65.8372
11.5294,61.8697
11.5299,60.6489
11.5304,60.3437
11.5309,56.3762
11.5314,49.3567
11.5319,44.1684
11.5324,40.5061
11.5329,35.9281
11.5334,30.1294
11.5339,25.5515
11.5344,21.8892
11.5349,16.7009
11.5354,10.5970
11.5359,5.4087
11.5364,0.2204
11.5369,-5.5783
11.5374,-10.7666
11.5379,-11.9874
11.5384,-13.5134
11.5389,-19.3120
11.5394,-26.6367
11.5399,-31.2146
11.5404,-33.6562
11.5409,-37.3185
11.5414,-40.9809
11.5419,-41.5912
11.5424,-40.6757
11.5429,-42.8120
11.5434,-48.6107
11.5439,-53.7990
11.5444,-56.8510
11.5449,-59.2925
11.5454,-62.0393
11.5459,-63.2600
11.5464,-65.0912
11.5469,-69.0587
11.5474,-73.6367
11.5479,-76.9938
11.5484,-80.9613
11.5489,-87.6756
11.5494,-93.7795
11.5499,-95.3055
11.5504,-95.9158
11.5509,-101.4093
11.5514,-109.9548
11.5519,-114.8379
11.5524,-115.1431
11.5529,-116.9743
11.5534,-121.5522
11.5539,-124.2989
11.5544,-123.6885
11.5549,-123.0781
11.5554,-125.5197
11.5559,-128.8768
11.5564,-131.3184
11.5569,-132.2340
11.5574,-131.9288
11.5579,-129.4872
11.5584,-127.6561
11.5589,-128.5716
11.5594,-130.7080
11.5599,-130.4028
11.5604,-128.2665
11.5609,-127.9613
11.5614,-127.6561
11.5619,-123.9937
11.5624,-120.0262
11.5629,-120.0262
11.5634,-123.0781
11.5639,-125.5197
11.5644,-126.4353
11.5649,-128.5716
11.5654,-129.7924
11.5659,-127.3509
11.5664,-125.5197
11.5669,-128.5716
11.5674,-133.1496
11.5679,-133.4548
11.5684,-132.2340
11.5689,-134.3703
11.5694,-134.9807
11.5699,-129.4872
11.5704,-124.9093
11.5709,-129.7924
11.5714,-136.2015
11.5719,-128.5716
11.5724,-110.8704
11.5729,-103.2405
11.5734,-113.0067
11.5739,-123.3833
11.5744,-120.6366
11.5749,-112.0911
11.5754,-109.0392
11.5759,-109.3444
11.5764,-105.3769
11.5769,-98.3574
11.5774,-92.5587
11.5779,-87.6756
11.5784,-81.5717
11.5789,-76.6886
11.5794,-75.4678
11.5799,-74.2470
11.5804,-69.9743
11.5809,-64.7860
11.5814,-61.1237
11.5819,-57.1562
11.5824,-51.6627
11.5829,-47.3899
11.5834,-45.5588
11.5839,-42.8120
11.5844,-38.8445
11.5849,-36.4029
11.5854,-35.4874
11.5859,-31.5198
11.5864,-24.5004
11.5869,-18.7017
11.5874,-16.5653
11.5879,-13.5134
11.5884,-8.6302
11.5889,-5.2731
11.5894,-3.7471
11.5899,0.8308
11.5904,9.9866
11.5909,16.7009
11.5914,17.9217
11.5919,19.1424
11.5924,24.3308
11.5929,29.5191
11.5934,31.9606
11.5939,36.2333
11.5944,44.7788
11.5949,51.1879
11.5954,51.7982
11.5959,51.7982
11.5964,55.4606
11.5969,60.6489
11.5974,62.7852
11.5979,64.6164
11.5984,69.4995
11.5989,73.4671
11.5994,72.8567
11.5999,70.7203
11.6004,71.9411
11.6009,74.3826
11.6014,74.9930
11.6019,75.9086
11.6024,80.1813
11.6029,84.1489
11.6034,84.1489
11.6039,82.0125
11.6044,82.0125
11.6049,83.5385
11.6054,83.5385
11.6059,85.0644
11.6064,89.6424
11.6069,93.6099
11.6074,93.3047
11.6079,92.0839
11.6084,93.9151
11.6089,96.6618
11.6094,97.8826
11.6099,100.0190
11.6104,104.9021
11.6109,109.4800
11.6114,110.3956
11.6119,109.7852
11.6124,111.9215
11.6129,114.3631
11.6134,114.9735
11.6139,115.2787
11.6144,118.0254
11.6149,119.8566
11.6154,117.4150
11.6159,114.0579
11.6164,112.2267
11.6169,110.7008
11.6174,107.9540
11.6179,106.7332
11.6184,108.5644
11.6189,108.5644
11.6194,104.5969
11.6199,100.6294
11.6204,100.0190
11.6209,99.1034
11.6214,95.4410
11.6219,93.3047
11.6224,96.9670
11.6229,100.3242
11.6234,98.4930
11.6239,93.9151
11.6244,92.6943
11.6249,92.6943
11.6254,90.5579
11.6259,88.7268
11.6264,90.8631
11.6269,92.9995
11.6274,89.9475
11.6279,84.7592
11.6284,83.2333
11.6289,84.7592
11.6294,83.5385
11.6299,81.4021
11.6304,82.3177
11.6309,83.5385
11.6314,78.9605
11.6319,70.7203
11.6324,66.4476
11.6329,66.7528
11.6334,64.3112
11.6339,58.2073
11.6344,54.8502
11.6349,55.4606
11.6354,53.0190
11.6359,44.1684
11.6364,38.6749
11.6369,44.1684
11.6374,54.2398
11.6379,55.4606
11.6384,45.3892
11.6389,33.4866
11.6394,28.2983
11.6399,28.9087
11.6404,29.2139
11.6409,27.3827
11.6414,25.8567
11.6419,27.6879
11.6424,31.3502
11.6429,33.7918
11.6434,33.4866
11.6439,31.9606
11.6444,31.0450
11.6449,31.3502
11.6454,32.8762
11.6459,35.3177
11.6464,38.0645
11.6469,38.6749
11.6474,36.8437
11.6479,34.4022
11.6484,33.7918
11.6489,33.4866
11.6494,33.1814
11.6499,33.4866
11.6504,35.0126
11.6509,34.7074
11.6514,32.5710
11.6519,30.1294
11.6524,29.2139
11.6529,28.6035
11.6534,27.9931
11.6539,29.5191
11.6544,32.2658
11.6549,33.1814
11.6554,30.7398
11.6559,28.6035
11.6564,29.2139
11.6569,30.1294
11.6574,30.4346
11.6579,32.2658
11.6584,35.3177
11.6589,36.2333
11.6594,33.4866
11.6599,31.0450
11.6604,31.3502
11.6609,32.2658
11.6614,31.6554
11.6619,32.2658
11.6624,34.4022
11.6629,35.3177
11.6634,32.2658
11.6639,27.0775
11.6644,22.1944
11.6649,18.2269
11.6654,14.5645
11.6659,12.4282
11.6664,10.5970
11.6669,6.0191
11.6674,-1.0004
11.6679,-7.4095
11.6684,-11.6822
11.6689,-16.8705
11.6694,-22.6692
11.6699,-26.0263
11.6704,-27.2471
11.6709,-30.6042
11.6714,-37.0133
11.6719,-43.1172
11.6724,-47.3899
11.6729,-51.0523
11.6734,-54.7146
11.6739,-56.2406
11.6744,-56.8510
11.6749,-59.2925
11.6754,-63.5652
11.6759,-66.3120
11.6764,-67.8380
11.6769,-70.2795
11.6774,-72.4159
11.6779,-71.1951
11.6784,-69.6691
11.6789,-71.5003
11.6794,-76.0782
11.6799,-79.1302
11.6804,-80.3509
11.6809,-83.4029
11.6814,-87.0652
11.6819,-87.6756
11.6824,-85.8444
11.6829,-87.0652
11.6834,-92.2535
11.6839,-97.4418
11.6844,-101.1042
11.6849,-104.7665
11.6854,-107.8184
11.6859,-108.1236
11.6864,-107.5132
11.6869,-109.3444
11.6874,-113.0067
11.6879,-115.1431
11.6884,-115.7535
11.6889,-116.9743
11.6894,-117.5846
11.6899,-115.7535
11.6904,-113.3119
11.6909,-113.6171
11.6914,-115.4483
11.6919,-115.7535
11.6924,-114.5327
11.6929,-114.5327
11.6934,-113.3119
11.6939,-109.3444
11.6944,-105.6821
11.6949,-105.3769
11.6954,-106.9028
11.6959,-107.5132
11.6964,-107.2080
11.6969,-106.2925
11.6974,-103.8509
11.6979,-101.7145
11.6984,-102.3249
11.6989,-104.1561
11.6994,-102.9353
11.6999,-101.7145
11.7004,-105.6821
11.7009,-109.3444
11.7014,-101.4093
11.7019,-84.0133
11.7024,-76.6886
11.7029,-87.6756
11.7034,-102.0197
11.7039,-102.9353
11.7044,-95.0003
11.7049,-91.9483
11.7054,-91.9483
11.7059,-85.8444
11.7064,-75.7730
11.7069,-70.2795
11.7074,-68.4483
11.7079,-62.9548
11.7084,-54.7146
11.7089,-48.6107
11.7094,-43.4224
11.7099,-33.3510
11.7104,-20.5328
11.7109,-11.6822
11.7114,-6.7991
11.7119,0.2204
11.7124,9.6814
11.7129,17.9217
11.7134,25.2463
11.7139,34.7074
11.7144,43.8632
11.7149,48.7463
11.7154,50.8827
11.7159,55.7658
11.7164,62.1749
11.7169,66.1424
11.7174,69.4995
11.7179,75.9086
11.7184,82.9281
11.7189,85.9800
11.7194,86.5904
11.7199,89.0320
11.7204,92.9995
11.7209,95.7462
11.7214,98.1878
11.7219,103.9865
11.7224,111.0060
11.7229,114.3631
11.7234,114.9735
11.7239,115.8891
11.7244,117.7202
11.7249,117.7202
11.7254,118.0254
11.7259,120.7722
11.7264,124.1293
11.7269,124.4345
11.7274,122.9085
11.7279,123.5189
11.7284,125.0449
11.7289,124.7397
11.7294,124.1293
11.7299,124.7397
11.7304,124.7397
11.7309,120.7722
11.7314,115.5839
11.7319,113.1423
11.7324,110.7008
11.7329,105.5125
11.7334,100.3242
11.7339,98.4930
11.7344,97.2722
11.7349,91.7787
11.7354,84.1489
11.7359,79.5709
11.7364,77.1294
11.7369,73.1619
11.7374,69.4995
11.7379,69.4995
11.7384,69.4995
11.7389,64.9216
11.7394,58.5125
11.7399,56.3762
11.7404,57.2917
11.7409,55.7658
11.7414,52.1034
11.7419,51.4931
11.7424,53.3242
11.7429,52.4086
11.7434,46.9151
11.7439,42.3372
11.7444,40.5061
11.7449,39.8957
11.7454,38.6749
11.7459,38.3697
11.7464,38.0645
11.7469,35.0126
11.7474,30.4346
11.7479,27.3827
11.7484,24.6359
11.7489,20.0580
11.7494,14.8697
11.7499,12.1230
11.7504,10.5970
11.7509,5.4087
11.7514,-1.6108
11.7519,-7.1043
11.7524,-9.8510
11.7529,-12.9030
11.7534,-15.9549
11.7539,-16.2601
11.7544,-16.5653
11.7549,-21.1432
11.7554,-27.8575
11.7559,-31.5198
11.7564,-32.1302
11.7569,-34.5718
11.7574,-38.2341
11.7579,-38.2341
11.7584,-37.3185
11.7589,-41.2860
11.7594,-48.6107
11.7599,-51.0523
11.7604,-49.5263
11.7609,-51.3575
11.7614,-55.9354
11.7619,-54.7146
11.7624,-50.1367
11.7629,-52.2730
11.7634,-60.8185
11.7639,-62.6497
11.7644,-52.8834
11.7649,-47.6951
11.7654,-58.0717
11.7659,-74.5522
11.7664,-83.0977
11.7669,-85.8444
11.7674,-90.4223
11.7679,-94.3899
11.7684,-91.3379
11.7689,-85.8444
11.7694,-86.1496
11.7699,-89.8120
11.7704,-90.1172
11.7709,-88.5912
11.7714,-91.3379
11.7719,-96.5262
11.7724,-98.9678
11.7729,-98.3574
11.7734,-99.2730
11.7739,-98.9678
11.7744,-94.6951
11.7749,-90.7275
11.7754,-92.8639
11.7759,-97.7470
11.7764,-98.3574
11.7769,-95.3055
11.7774,-92.8639
11.7779,-91.0327
11.7784,-86.4548
11.7789,-82.1821
11.7794,-81.8769
11.7799,-83.4029
11.7804,-82.1821
11.7809,-78.8250
11.7814,-77.2990
11.7819,-75.4678
11.7824,-69.6691
11.7829,-62.9548
11.7834,-61.1237
11.7839,-63.5652
11.7844,-66.0068
11.7849,-66.6172
11.7854,-65.7016
11.7859,-63.8704
11.7864,-60.2081
11.7869,-57.1562
11.7874,-55.6302
11.7879,-54.1042
11.7884,-51.9679
11.7889,-51.3575
11.7894,-51.3575
11.7899,-48.3055
11.7904,-41.8964
11.7909,-37.3185
11.7914,-37.0133
11.7919,-36.4029
11.7924,-32.7406
11.7929,-28.7731
11.7934,-26.6367
11.7939,-22.6692
11.7944,-15.9549
11.7949,-11.3770
11.7954,-10.7666
11.7959,-10.1562
11.7964,-7.1043
11.7969,-4.3575
11.7974,-3.4419
11.7979,0.2204
11.7984,6.3243
11.7989,9.6814
11.7994,6.9347
11.7999,4.1879
11.8004,5.1035
11.8009,6.3243
11.8014,4.1879
11.8019,2.9671
11.8024,6.3243
11.8029,9.6814
11.8034,8.4606
11.8039,5.4087
11.8044,3.8827
11.8049,4.1879
11.8054,4.1879
11.8059,5.7139
11.8064,9.6814
11.8069,11.5126
11.8074,9.9866
11.8079,8.4606
11.8084,9.9866
11.8089,11.2074
11.8094,10.5970
11.8099,12.7334
11.8104,18.8373
11.8109,23.4152
11.8114,22.1944
11.8119,20.3632
11.8124,22.4996
11.8129,25.8567
11.8134,26.4671
11.8139,26.4671
11.8144,29.5191
11.8149,31.6554
11.8154,29.5191
11.8159,25.8567
11.8164,25.5515
11.8169,25.8567
11.8174,23.7204
11.8179,21.8892
11.8184,23.7204
11.8189,25.5515
11.8194,22.8048
11.8199,18.2269
11.8204,17.9217
11.8209,19.1424
11.8214,17.9217
11.8219,17.0061
11.8224,20.3632
11.8229,24.9411
11.8234,23.7204
11.8239,18.8373
11.8244,17.9217
11.8249,20.6684
11.8254,21.5840
11.8259,20.9736
11.8264,24.3308
11.8269,29.5191
11.8274,29.5191
11.8279,25.5515
11.8284,28.2983
11.8289,40.8112
11.8294,50.8827
11.8299,49.0515
11.8304,40.2009
11.8309,35.0126
11.8314,35.6229
11.8319,37.1489
11.8324,36.5385
11.8329,35.3177
11.8334,35.9281
11.8339,38.3697
11.8344,40.5061
11.8349,40.5061
11.8354,38.9801
11.8359,38.0645
11.8364,38.3697
11.8369,38.9801
11.8374,39.5905
11.8379,41.4216
11.8384,44.4736
11.8389,46.9151
11.8394,46.9151
11.8399,46.6099
11.8404,47.8307
11.8409,50.8827
11.8414,54.8502
11.8419,60.3437
11.8424,66.1424
11.8429,69.8047
11.8434,70.1099
11.8439,69.1943
11.8444,69.1943
11.8449,68.8891
11.8454,69.1943
11.8459,71.3307
11.8464,73.7722
11.8469,73.4671
11.8474,69.8047
11.8479,67.0580
11.8484,66.4476
11.8489,65.2268
11.8494,63.3956
11.8499,63.7008
11.8504,66.4476
11.8509,67.3632
11.8514,64.0060
11.8519,59.7333
11.8524,57.2917
11.8529,56.3762
11.8534,55.7658
11.8539,57.2917
11.8544,59.1229
11.8549,58.2073
11.8554,54.5450
11.8559,52.1034
11.8564,52.1034
11.8569,52.7138
11.8574,53.0190
11.8579,55.1554
11.8584,58.5125
11.8589,59.1229
11.8594,57.2917
11.8599,56.9866
11.8604,59.4281
11.8609,60.9541
11.8614,61.5645
11.8619,63.7008
11.8624,67.6684
11.8629,69.4995
11.8634,67.3632
11.8639,63.7008
11.8644,60.9541
11.8649,57.5969
11.8654,54.5450
11.8659,53.3242
11.8664,52.7138
11.8669,49.0515
11.8674,43.5580
11.8679,39.5905
11.8684,37.4541
11.8689,35.0126
11.8694,31.9606
11.8699,30.7398
11.8704,30.7398
11.8709,28.2983
11.8714,24.0256
11.8719,21.5840
11.8724,21.2788
11.8729,19.4476
11.8734,17.0061
11.8739,16.3957
11.8744,17.3113
11.8749,15.7853
11.8754,11.8178
11.8759,9.0710
11.8764,8.4606
11.8769,7.5451
11.8774,6.9347
11.8779,8.4606
11.8784,11.2074
11.8789,10.5970
11.8794,6.0191
11.8799,1.7464
11.8804,-0.3900
11.8809,-2.5264
11.8814,-5.5783
11.8819,-7.7147
11.8824,-8.3251
11.8829,-10.7666
11.8834,-15.6497
11.8839,-22.0588
11.8844,-27.8575
11.8849,-31.8250
11.8854,-33.9614
11.8859,-36.0977
11.8864,-38.8445
11.8869,-41.5912
11.8874,-44.3380
11.8879,-47.3899
11.8884,-51.6627
11.8889,-55.0198
11.8894,-55.9354
11.8899,-55.6302
11.8904,-56.2406
11.8909,-56.8510
11.8914,-56.2406
11.8919,-58.3769
11.8924,-62.3445
11.8929,-60.8185
11.8934,-48.3055
11.8939,-35.4874
11.8944,-38.2341
11.8949,-53.7990
11.8954,-64.1756
11.8959,-61.1237
11.8964,-55.6302
11.8969,-58.0717
11.8974,-62.0393
11.8979,-59.9029
11.8984,-57.1562
11.8989,-61.1237
11.8994,-67.5328
11.8999,-69.0587
11.9004,-67.5328
11.9009,-70.5847
11.9014,-76.3834
11.9019,-77.2990
11.9024,-73.6367
11.9029,-72.1107
11.9034,-75.4678
11.9039,-80.9613
11.9044,-85.2340
11.9049,-88.8964
11.9054,-89.8120
11.9059,-87.6756
11.9064,-85.8444
11.9069,-87.0652
11.9074,-89.5068
11.9079,-90.1172
11.9084,-89.8120
11.9089,-89.8120
11.9094,-89.2016
11.9099,-86.7600
11.9104,-85.5392
11.9109,-87.6756
11.9114,-90.1172
11.9119,-89.8120
11.9124,-88.5912
11.9129,-89.2016
11.9134,-90.1172
11.9139,-87.6756
11.9144,-85.2340
11.9149,-86.4548
11.9154,-89.2016
11.9159,-90.4223
11.9164,-90.7275
11.9169,-93.1691
11.9174,-95.0003
11.9179,-93.4743
11.9184,-91.6431
11.9189,-93.4743
11.9194,-97.1366
11.9199,-98.9678
11.9204,-98.6626
11.9209,-98.9678
11.9214,-98.6626
11.9219,-95.3055
11.9224,-91.3379
11.9229,-91.3379
11.9234,-93.1691
11.9239,-93.1691
11.9244,-91.9483
11.9249,-90.4223
11.9254,-87.3704
11.9259,-80.9613
11.9264,-75.7730
11.9269,-74.2470
11.9274,-74.2470
11.9279,-71.5003
11.9284,-68.1432
11.9289,-66.9224
11.9294,-64.4808
11.9299,-58.6821
11.9304,-53.4938
11.9309,-53.4938
11.9314,-55.3250
11.9319,-53.4938
11.9324,-50.1367
11.9329,-49.2211
11.9334,-48.6107
11.9339,-45.2536
11.9344,-41.5912
11.9349,-41.2860
11.9354,-42.2016
11.9359,-39.7601
11.9364,-36.0977
11.9369,-34.2666
11.9374,-31.5198
11.9379,-23.8900
11.9384,-15.9549
11.9389,-13.5134
11.9394,-13.8185
11.9399,-11.0718
11.9404,-5.2731
11.9409,-1.0004
11.9414,3.8827
11.9419,13.0386
11.9424,23.1100
11.9429,27.9931
11.9434,28.6035
11.9439,30.7398
11.9444,35.6229
11.9449,39.8957
11.9454,44.4736
11.9459,52.1034
11.9464,59.4281
11.9469,62.1749
11.9474,63.3956
11.9479,67.6684
11.9484,72.2463
11.9489,72.8567
11.9494,71.9411
11.9499,75.2982
11.9504,78.9605
11.9509,76.2138
11.9514,71.0255
11.9519,72.5515
11.9524,76.2138
11.9529,70.7203
11.9534,59.7333
11.9539,57.5969
11.9544,65.8372
11.9549,70.1099
11.9554,65.2268
11.9559,62.7852
11.9564,67.9736
11.9569,69.4995
11.9574,63.0904
11.9579,63.3956
11.9584,79.8761
11.9589,95.1359
11.9594,89.6424
11.9599,71.3307
11.9604,62.4801
11.9609,66.7528
11.9614,71.3307
11.9619,70.7203
11.9624,71.9411
11.9629,76.8242
11.9634,78.6554
11.9639,75.2982
11.9644,72.8567
11.9649,73.1619
11.9654,72.5515
11.9659,71.9411
11.9664,73.7722
11.9669,75.9086
11.9674,74.0774
11.9679,70.4151
11.9684,69.4995
11.9689,70.4151
11.9694,68.5839
11.9699,67.9736
11.9704,72.5515
11.9709,78.0450
11.9714,77.4346
11.9719,72.5515
11.9724,70.7203
11.9729,72.2463
11.9734,73.1619
11.9739,74.0774
11.9744,78.3502
11.9749,82.9281
11.9754,83.2333
11.9759,80.7917
11.9764,81.4021
11.9769,84.1489
11.9774,84.4540
11.9779,84.1489
11.9784,86.8956
11.9789,90.2527
11.9794,88.7268
11.9799,85.0644
11.9804,84.4540
11.9809,85.9800
11.9814,85.0644
11.9819,82.3177
11.9824,82.6229
11.9829,84.4540
11.9834,82.0125
11.9839,74.6878
11.9844,67.6684
11.9849,62.7852
11.9854,59.4281
11.9859,56.6814
11.9864,55.1554
11.9869,52.1034
11.9874,46.3047
11.9879,40.2009
11.9884,36.2333
11.9889,33.1814
11.9894,29.2139
11.9899,27.0775
11.9904,27.0775
11.9909,24.9411
11.9914,18.2269
11.9919,11.2074
11.9924,8.1554
11.9929,6.3243
11.9934,3.2723
11.9939,0.5256
11.9944,0.5256
11.9949,0.2204
11.9954,-4.3575
11.9959,-9.2406
11.9964,-11.0718
11.9969,-12.2926
11.9974,-15.9549
11.9979,-19.0069
11.9984,-18.7017
11.9989,-18.7017
11.9994,-23.2796
11.9999,-29.3835
12.0004,-32.7406
12.0009,-34.5718
12.0014,-37.9289
12.0019,-40.0653
12.0024,-38.2341
12.0029,-37.0133
12.0034,-40.6757
12.0039,-47.3899
12.0044,-51.0523
12.0049,-51.9679
12.0054,-53.1886
12.0059,-54.1042
12.0064,-53.4938
12.0069,-52.8834
12.0074,-54.7146
12.0079,-56.8510
12.0084,-57.1562
12.0089,-57.7665
12.0094,-59.5977
12.0099,-59.2925
12.0104,-55.6302
12.0109,-52.5782
12.0114,-53.1886
12.0119,-54.1042
12.0124,-51.6627
12.0129,-49.5263
12.0134,-49.5263
12.0139,-48.3055
12.0144,-43.7276
12.0149,-41.2860
12.0154,-44.0328
12.0159,-46.4744
12.0164,-44.0328
12.0169,-41.5912
12.0174,-43.4224
12.0179,-43.4224
12.0184,-37.6237
12.0189,-33.3510
12.0194,-37.0133
12.0199,-40.6757
12.0204,-32.1302
12.0209,-17.1757
12.0214,-12.2926
12.0219,-20.8380
12.0224,-28.7731
12.0229,-26.0263
12.0234,-18.7017
12.0239,-16.2601
12.0244,-18.7017
12.0249,-19.3120
12.0254,-15.0393
12.0259,-9.5458
12.0264,-5.8835
12.0269,-4.0523
12.0274,-2.5264
12.0279,0.2204
12.0284,3.8827
12.0289,5.7139
12.0294,6.9347
12.0299,10.9022
12.0304,16.0905
12.0309,17.6165
12.0314,15.7853
12.0319,14.8697
12.0324,17.0061
12.0329,17.6165
12.0334,16.0905
12.0339,15.7853
12.0344,18.5321
12.0349,18.5321
12.0354,14.2593
12.0359,9.9866
12.0364,9.3762
12.0369,9.3762
12.0374,7.5451
12.0379,7.2399
12.0384,9.6814
12.0389,10.5970
12.0394,6.6295
12.0399,2.6619
12.0404,2.0516
12.0409,2.9671
12.0414,2.6619
12.0419,4.1879
12.0424,8.4606
12.0429,11.2074
12.0434,9.9866
12.0439,7.2399
12.0444,7.2399
12.0449,9.6814
12.0454,12.4282
12.0459,15.7853
12.0464,18.8373
12.0469,20.0580
12.0474,19.1424
12.0479,19.4476
12.0484,20.0580
12.0489,18.5321
12.0494,15.7853
12.0499,15.4801
12.0504,17.0061
12.0509,15.4801
12.0514,10.2918
12.0519,5.7139
12.0524,3.8827
12.0529,1.4412
12.0534,-1.3056
12.0539,-2.8316
12.0544,-2.8316
12.0549,-5.2731
12.0554,-10.4614
12.0559,-15.0393
12.0564,-17.4809
12.0569,-20.2276
12.0574,-22.9744
12.0579,-23.2796
12.0584,-22.6692
12.0589,-25.4159
12.0594,-30.6042
12.0599,-33.9614
12.0604,-34.8770
