"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,75600,"uV"

"time","value"
0.2345,24.1813
0.2350,21.4345
0.2355,19.2982
0.2360,19.2982
0.2365,19.9086
0.2370,19.6034
0.2375,18.3826
0.2380,18.3826
0.2385,19.6034
0.2390,20.2138
0.2395,18.3826
0.2400,14.7203
0.2405,10.7527
0.2410,7.7008
0.2415,5.2592
0.2420,1.9021
0.2425,-2.9810
0.2430,-8.7797
0.2435,-12.4420
0.2440,-12.7472
0.2445,-11.2213
0.2450,-9.6953
0.2455,-8.4745
0.2460,-6.6434
0.2465,-5.7278
0.2470,-7.5589
0.2475,-11.8317
0.2480,-15.7992
0.2485,-17.9355
0.2490,-17.3252
0.2495,-14.2732
0.2500,-8.1693
0.2505,0.0709
0.2510,6.4800
0.2515,8.6164
0.2520,6.7852
0.2525,5.8696
0.2530,8.6164
0.2535,13.8047
0.2540,18.3826
0.2545,20.2138
0.2550,21.1293
0.2555,23.5709
0.2560,26.6228
0.2565,27.2332
0.2570,24.7917
0.2575,22.0449
0.2580,21.4345
0.2585,21.7397
0.2590,20.2138
0.2595,17.4670
0.2600,15.9410
0.2605,15.3306
0.2610,13.4995
0.2615,8.9216
0.2620,4.0384
0.2625,0.3761
0.2630,-2.3706
0.2635,-5.4226
0.2640,-8.1693
0.2645,-10.0005
0.2650,-10.9161
0.2655,-11.8317
0.2660,-12.4420
0.2665,-12.4420
0.2670,-13.6628
0.2675,-16.1044
0.2680,-17.9355
0.2685,-18.2407
0.2690,-18.8511
0.2695,-19.7667
0.2700,-19.7667
0.2705,-16.4096
0.2710,-12.4420
0.2715,-10.6109
0.2720,-11.2213
0.2725,-10.9161
0.2730,-9.0849
0.2735,-8.7797
0.2740,-10.6109
0.2745,-12.1369
0.2750,-11.2213
0.2755,-9.0849
0.2760,-6.9485
0.2765,-5.7278
0.2770,-5.4226
0.2775,-5.7278
0.2780,-5.4226
0.2785,-3.8966
0.2790,-2.0654
0.2795,-1.4550
0.2800,-1.4550
0.2805,0.3761
0.2810,3.4281
0.2814,5.8696
0.2819,6.7852
0.2824,8.0060
0.2829,9.5319
0.2834,9.5319
0.2839,7.3956
0.2844,4.9540
0.2849,3.1229
0.2854,-0.5395
0.2859,-7.5589
0.2864,-13.3576
0.2869,-14.2732
0.2874,-12.4420
0.2879,-11.5265
0.2884,-13.0524
0.2889,-15.7992
0.2894,-18.5459
0.2899,-20.6823
0.2904,-21.9031
0.2909,-21.5979
0.2914,-21.2927
0.2919,-21.9031
0.2924,-23.7342
0.2929,-24.9550
0.2934,-24.6498
0.2939,-21.9031
0.2944,-16.4096
0.2949,-8.4745
0.2954,-1.7602
0.2959,0.9865
0.2964,0.9865
0.2969,1.5969
0.2974,2.5125
0.2979,2.5125
0.2984,1.5969
0.2989,2.5125
0.2994,6.4800
0.2999,9.2268
0.3004,7.7008
0.3009,4.0384
0.3014,2.2073
0.3019,2.2073
0.3024,1.5969
0.3029,0.3761
0.3034,0.3761
0.3039,1.2917
0.3044,0.3761
0.3049,-0.5395
0.3054,0.6813
0.3059,4.6488
0.3064,8.3112
0.3069,9.5319
0.3074,10.4475
0.3079,11.6683
0.3084,11.9735
0.3089,10.1423
0.3094,9.5319
0.3099,10.4475
0.3104,9.5319
0.3109,6.1748
0.3114,3.1229
0.3119,3.1229
0.3124,3.7333
0.3129,2.5125
0.3134,1.2917
0.3139,2.5125
0.3144,4.6488
0.3149,4.6488
0.3154,2.5125
0.3159,-0.2343
0.3164,-7.5589
0.3169,-19.7667
0.3174,-32.2797
0.3179,-38.3836
0.3184,-38.0784
0.3189,-37.1628
0.3194,-37.7732
0.3199,-36.5524
0.3204,-31.0589
0.3209,-23.1239
0.3214,-16.1044
0.3219,-11.5265
0.3224,-9.6953
0.3229,-10.0005
0.3234,-9.6953
0.3239,-6.9485
0.3244,-2.9810
0.3249,0.0709
0.3254,1.2917
0.3259,3.1229
0.3264,4.9540
0.3269,6.1748
0.3274,6.4800
0.3279,8.0060
0.3284,9.8371
0.3289,10.1423
0.3294,9.5319
0.3299,10.7527
0.3304,12.8891
0.3309,13.1943
0.3314,11.9735
0.3319,12.2787
0.3324,14.1099
0.3329,13.4995
0.3334,9.5319
0.3339,6.1748
0.3344,5.8696
0.3349,6.4800
0.3354,4.9540
0.3359,1.9021
0.3364,0.3761
0.3369,0.9865
0.3374,2.5125
0.3379,4.0384
0.3384,4.3436
0.3389,3.1229
0.3394,0.9865
0.3399,0.3761
0.3404,0.6813
0.3409,-0.5395
0.3414,-4.2018
0.3419,-6.3382
0.3424,-7.2537
0.3429,-10.9161
0.3434,-18.5459
0.3439,-24.3446
0.3444,-23.7342
0.3449,-20.0719
0.3454,-19.4615
0.3459,-22.8187
0.3464,-25.5654
0.3469,-25.8706
0.3474,-25.2602
0.3479,-24.9550
0.3484,-24.0394
0.3489,-24.3446
0.3494,-26.7862
0.3499,-29.8381
0.3504,-30.7537
0.3509,-29.2277
0.3514,-25.8706
0.3519,-19.4615
0.3524,-7.5589
0.3529,5.5644
0.3534,13.4995
0.3539,12.5839
0.3544,7.3956
0.3549,3.4281
0.3554,1.9021
0.3559,1.5969
0.3564,2.8177
0.3569,6.4800
0.3574,10.4475
0.3579,13.1943
0.3584,15.6358
0.3589,18.0774
0.3594,19.9086
0.3599,18.3826
0.3604,15.3306
0.3609,13.8047
0.3614,15.0254
0.3619,18.6878
0.3624,22.3501
0.3629,25.7073
0.3634,27.8436
0.3639,29.0644
0.3644,29.3696
0.3649,29.6748
0.3654,30.2852
0.3659,31.5059
0.3664,33.6423
0.3669,35.7787
0.3674,36.3891
0.3679,34.8631
0.3684,33.0319
0.3689,31.8111
0.3694,30.8956
0.3699,30.2852
0.3704,29.9800
0.3709,30.2852
0.3714,29.9800
0.3719,28.1488
0.3724,25.0969
0.3729,21.4345
0.3734,16.8566
0.3739,11.3631
0.3744,6.1748
0.3749,1.9021
0.3754,-1.1499
0.3759,-2.0654
0.3764,1.2917
0.3769,8.9216
0.3774,15.3306
0.3779,16.2462
0.3784,13.4995
0.3789,12.5839
0.3794,13.8047
0.3799,12.5839
0.3804,6.4800
0.3809,-1.7602
0.3814,-8.7797
0.3819,-14.2732
0.3824,-19.7667
0.3829,-23.7342
0.3834,-23.4290
0.3839,-17.9355
0.3844,-10.6109
0.3849,-5.1174
0.3854,-2.6758
0.3859,-1.4550
0.3864,0.3761
0.3869,3.4281
0.3874,5.2592
0.3879,5.8696
0.3884,6.7852
0.3889,9.5319
0.3894,11.9735
0.3899,12.2787
0.3904,11.6683
0.3909,12.5839
0.3914,15.0254
0.3919,16.5514
0.3924,15.3306
0.3929,11.6683
0.3934,7.7008
0.3939,4.9540
0.3944,4.3436
0.3949,4.3436
0.3954,3.4281
0.3959,1.2917
0.3964,-0.8447
0.3969,-1.4550
0.3974,0.0709
0.3979,0.9865
0.3984,2.2073
0.3989,3.7333
0.3994,6.4800
0.3999,7.7008
0.4004,5.5644
0.4009,0.6813
0.4014,-3.5914
0.4019,-5.4226
0.4024,-6.9485
0.4029,-9.6953
0.4034,-13.6628
0.4039,-16.1044
0.4044,-17.3252
0.4049,-20.3771
0.4054,-24.9550
0.4059,-28.0070
0.4064,-26.4810
0.4069,-23.7342
0.4074,-24.0394
0.4079,-26.7862
0.4084,-28.9225
0.4089,-28.3122
0.4094,-26.4810
0.4099,-23.7342
0.4104,-19.4615
0.4109,-14.8836
0.4114,-12.4420
0.4119,-11.2213
0.4124,-7.8641
0.4129,-2.6758
0.4134,0.6813
0.4139,0.3761
0.4144,-1.1499
0.4149,-2.0654
0.4154,-1.1499
0.4159,0.9865
0.4164,4.0384
0.4169,6.4800
0.4174,5.8696
0.4179,3.1229
0.4184,1.9021
0.4189,2.5125
0.4194,2.2073
0.4199,0.3761
0.4204,-1.7602
0.4209,-2.0654
0.4214,-2.6758
0.4219,-4.5070
0.4224,-6.6434
0.4229,-7.5589
0.4234,-7.2537
0.4239,-7.8641
0.4244,-7.5589
0.4249,-3.8966
0.4254,1.9021
0.4259,5.8696
0.4264,4.0384
0.4269,-0.5395
0.4274,-4.8122
0.4279,-6.6434
0.4284,-6.9485
0.4289,-7.5589
0.4294,-8.7797
0.4299,-8.7797
0.4304,-6.0330
0.4309,-1.1499
0.4314,2.5125
0.4319,3.7333
0.4324,3.7333
0.4329,3.1229
0.4334,1.5969
0.4339,-0.8447
0.4344,-3.8966
0.4349,-5.7278
0.4354,-7.2537
0.4359,-10.3057
0.4364,-13.9680
0.4369,-17.3252
0.4374,-20.0719
0.4379,-21.5979
0.4384,-19.7667
0.4389,-14.2732
0.4394,-9.3901
0.4399,-9.0849
0.4404,-12.7472
0.4409,-16.4096
0.4414,-16.7148
0.4419,-14.8836
0.4424,-13.3576
0.4429,-11.8317
0.4434,-9.6953
0.4439,-6.6434
0.4444,-4.2018
0.4449,-2.9810
0.4454,-2.0654
0.4459,-1.1499
0.4464,0.3761
0.4469,2.2073
0.4474,3.4281
0.4479,4.9540
0.4484,8.3112
0.4489,11.9735
0.4494,13.1943
0.4499,11.6683
0.4504,8.9216
0.4509,7.0904
0.4514,6.4800
0.4519,7.0904
0.4524,7.7008
0.4529,7.7008
0.4534,7.0904
