"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,146960,"uV"

"time","value"
0.3374,-43.3536
0.3379,-43.0484
0.3384,-35.7238
0.3389,-25.9575
0.3394,-18.0225
0.3399,-12.5290
0.3404,-8.8667
0.3409,-6.4251
0.3414,-5.5095
0.3419,-2.7628
0.3424,4.5619
0.3429,15.5489
0.3434,23.1788
0.3439,24.3995
0.3444,21.6528
0.3449,19.8216
0.3454,17.9905
0.3459,13.1073
0.3464,5.1723
0.3469,-3.3732
0.3474,-10.6978
0.3479,-15.8861
0.3484,-18.9381
0.3489,-20.7692
0.3494,-21.6848
0.3499,-20.7692
0.3504,-17.4121
0.3509,-14.0550
0.3514,-14.6653
0.3519,-18.9381
0.3524,-21.6848
0.3529,-22.6004
0.3534,-25.0420
0.3539,-30.5355
0.3544,-36.0290
0.3549,-39.6913
0.3554,-40.6069
0.3559,-39.0809
0.3564,-33.8926
0.3569,-26.2627
0.3574,-18.6329
0.3579,-10.3926
0.3584,-2.4576
0.3589,-2.7628
0.3594,-16.4965
0.3599,-35.1134
0.3604,-45.7952
0.3609,-47.6263
0.3614,-46.7108
0.3619,-35.4186
0.3624,-0.0160
0.3629,50.0359
0.3634,79.0293
0.3639,64.0748
0.3644,26.2307
0.3649,3.0359
0.3654,3.9515
0.3659,7.0035
0.3664,-3.3732
0.3669,-19.2433
0.3674,-26.2627
0.3679,-21.9900
0.3684,-13.1394
0.3689,-4.2887
0.3694,2.4255
0.3699,7.0035
0.3704,9.1398
0.3709,10.6658
0.3714,12.4970
0.3719,12.8022
0.3724,9.1398
0.3729,1.8152
0.3734,-5.2043
0.3739,-8.5615
0.3744,-4.8991
0.3749,1.2048
0.3754,3.6463
0.3759,-0.3212
0.3764,-6.1199
0.3769,-6.7303
0.3774,-2.7628
0.3779,0.8996
0.3784,3.0359
0.3789,4.8671
0.3794,7.0035
0.3799,5.7827
0.3804,0.2892
0.3809,-6.1199
0.3814,-10.0874
0.3819,-11.9186
0.3824,-14.9705
0.3829,-18.6329
0.3834,-19.8537
0.3839,-16.1913
0.3844,-10.6978
0.3849,-8.2563
0.3854,-9.1718
0.3859,-9.4770
0.3864,-7.9511
0.3869,-5.8147
0.3874,-3.3732
0.3879,0.8996
0.3884,8.5294
0.3889,16.4645
0.3894,22.2632
0.3899,23.7891
