"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,146960,"uV"

"time","value"
0.2849,50.3461
0.2854,46.9890
0.2859,45.4630
0.2864,41.8007
0.2869,39.6643
0.2874,41.1903
0.2879,39.3591
0.2884,29.2877
0.2889,17.3851
0.2894,12.1968
0.2899,12.1968
0.2904,10.0604
0.2909,5.1773
0.2914,2.4306
0.2919,3.6514
0.2924,5.4825
0.2929,5.7877
0.2934,5.1773
0.2939,4.5669
0.2944,3.6514
0.2949,0.9046
0.2954,-2.7577
0.2959,-6.7253
0.2964,-8.8616
0.2969,-8.5564
0.2974,-7.6408
0.2979,-7.0305
0.2984,-3.3681
0.2989,8.5345
0.2994,27.4565
0.2999,44.8526
0.3004,54.6188
0.3009,58.8915
0.3014,60.4175
0.3019,57.3656
0.3024,50.9565
0.3029,48.5149
0.3034,52.1773
0.3039,54.3136
0.3044,44.2422
0.3049,23.7942
0.3054,4.5669
0.3059,-7.3356
0.3064,-17.1019
0.3069,-29.3096
0.3074,-46.7057
0.3079,-73.5628
0.3084,-111.4069
0.3089,-149.2510
0.3094,-166.9523
0.3099,-155.6601
0.3104,-128.1926
0.3109,-100.7251
0.3114,-72.3421
0.3119,-34.1928
0.3124,5.4825
0.3129,27.7617
0.3134,25.6253
0.3139,13.7228
0.3144,7.0085
0.3149,4.2617
0.3154,0.2942
0.3159,-0.3162
0.3164,6.7033
0.3169,14.3332
0.3174,13.4176
0.3179,6.7033
0.3184,5.4825
0.3189,10.6708
0.3194,14.0280
0.3199,13.4176
0.3204,14.3332
0.3209,19.5215
0.3214,24.4046
0.3219,24.0994
0.3224,19.8267
0.3229,15.2487
0.3234,10.9760
0.3239,7.3137
0.3244,4.8721
0.3249,3.3462
0.3254,0.5994
0.3259,-2.4525
0.3264,-3.6733
0.3269,-3.0629
0.3274,-3.6733
0.3279,-4.5889
0.3284,-3.3681
0.3289,-0.0110
0.3294,2.7358
0.3299,3.6514
0.3304,4.5669
0.3309,5.4825
0.3314,4.5669
0.3319,0.9046
0.3324,-3.0629
0.3329,-6.1149
0.3334,-7.9460
0.3339,-10.0824
0.3344,-10.9980
0.3349,-11.6084
0.3354,-13.7447
0.3359,-17.4071
0.3364,-20.1538
0.3369,-19.8486
0.3374,-17.4071
0.3379,-16.1863
0.3384,-16.7967
0.3389,-19.2382
0.3394,-21.9850
0.3399,-23.8161
0.3404,-22.2902
0.3409,-18.9330
0.3414,-15.8811
0.3419,-15.5759
0.3424,-16.1863
0.3429,-14.3551
